CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,NOMGEO,AMBITO,SUP_HAS
"020010124","02","001","0124",Isla de Cedros,Rural,234.8115
"020011297","02","001","1297",Colonia Costa Azul,Rural,13.1351
"020013708","02","001","3708",Colonia Santa Isabel (CaÃ±Ã³n San Carlos),Rural,16.8060
"020013828","02","001","3828",Ejido Delicias,Rural,35.1364
"020014444","02","001","4444",El Morro,Rural,118.5772
"020014523","02","001","4523",II SecciÃ³n Ejido Esteban CantÃº,Rural,14.0352
"020014634","02","001","4634",El Salitral,Rural,11.6024
"020015155","02","001","5155",Coronel Esteban CantÃº [Tercera SecciÃ³n],Rural,10.4128
"020015170","02","001","5170",Villa del Mar [Colonia],Rural,13.1373
"020011309","02","001","1309",Cuatro Milpas,Rural,45.8463
"020014638","02","001","4638",Brisas del Mar [Colonia],Rural,5.2172
"020015168","02","001","5168",San Miguel,Rural,65.7024
"020012487","02","001","2487",Ejido Ley Federal de Reforma Agraria (El Tigre),Rural,11.8011
"020015287","02","001","5287",Arce [Colonia],Rural,10.6412
"020011957","02","001","1957",El Vergel [Campo],Rural,19.8637
"020014925","02","001","4925",Balcones CÃ­bolas del Mar,Rural,10.1930
"020014973","02","001","4973",Brechas el Mirador,Rural,20.5541
"020015037","02","001","5037",Colinas del Pedregal,Rural,17.9576
"020013760","02","001","3760",Parcela NÃºmero Ciento Cinco (Ejido Nacionalista),Rural,19.0508
"020013283","02","001","3283",Baja Beach and Tennis Club,Rural,32.4846
"020013174","02","001","3174",Puerto Escondido,Rural,16.9949
"020013173","02","001","3173",Lomas del Mar,Rural,8.1054
"020011115","02","001","1115",Aguacaliente,Rural,8.2553
"020013171","02","001","3171",Rancho Packard,Rural,21.6694
"020010329","02","001","0329",La Bufadora,Rural,52.4412
"020010736","02","001","0736",Puerto San Isidro,Rural,40.2905
"020012221","02","001","2221",Playa Dorada [Campo],Rural,53.7811
"020010677","02","001","0677",El Ramajal,Rural,31.7029
"020015460","02","001","5460",Colonia Bienestar,Rural,3.8785
"020013744","02","001","3744",Colonia Benito JuÃ¡rez,Rural,4.2022
"020013783","02","001","3783",Parcela NÃºmero Ciento Treinta y Nueve (Ejido Nacionalista),Rural,11.9553
"020015559","02","001","5559",Colonia los Encinos [Hacienda],Rural,2.9285
"020010001","02","001","0001",Ensenada,Urbana,7917.3433
"020010139","02","001","0139",Rodolfo SÃ¡nchez Taboada (Maneadero),Urbana,938.0133
"020010247","02","001","0247",El Sauzal de RodrÃ­guez,Urbana,706.4035
"020011812","02","001","1812",San Miguel (CÃ­bolas de Mar),Rural,37.7450
"020012160","02","001","2160",Ãšrsulo GalvÃ¡n,Rural,84.3337
"020011444","02","001","1444",La Jolla [Campo TurÃ­stico],Rural,43.0991
"020010184","02","001","0184",Coronel Esteban CantÃº,Rural,37.1875
"020010151","02","001","0151",La MisiÃ³n,Rural,77.2332
"020012691","02","001","2691",Baja Mar San Diego,Rural,83.4276
"020012007","02","001","2007",Lomas del EscorpiÃ³n,Rural,5.0295
"020012157","02","001","2157",Puerto Salina,Rural,69.6222
"020012151","02","001","2151",Punta Piedra,Rural,18.0842
"020012502","02","001","2502",Villas de San Miguel,Rural,24.2157
"020013805","02","001","3805",Santa Juquila [Colonia],Rural,15.5545
"020012159","02","001","2159",Angels [Campo],Rural,5.3272
"020013344","02","001","3344",La MisiÃ³n [Campo TurÃ­stico],Rural,18.7516
"020010095","02","001","0095",Ejido ErÃ©ndira,Rural,124.0261
"020012142","02","001","2142",Buena Vista,Rural,52.1855
"020013355","02","001","3355",EscorpiÃ³n [Centro Recreativo],Rural,73.3014
"020021350","02","002","1350",Ventana del Mar,Rural,233.5916
"020021343","02","002","1343",La Hacienda,Rural,18.4654
"020023029","02","002","3029",Playa de Oro,Rural,29.6137
"020021623","02","002","1623",Perlas [Campo],Rural,3.8155
"020023103","02","002","3103",Rancho del Sol (El Dorado),Rural,60.5166
"020022940","02","002","2940",Los MÃ©danos (Ejido Plan Nacional Agrario),Rural,225.8414
"020022966","02","002","2966",Palos Verdes Norte y Sur,Rural,319.7101
"020021365","02","002","1365",Poblado las Minitas,Rural,78.3470
"020021694","02","002","1694",El Dorado (Ejido Plan Nacional Agrario),Rural,2131.3298
"020020417","02","002","0417",Petes Camp El ParaÃ­so,Rural,32.7077
"020020284","02","002","0284",San Felipe,Urbana,1103.6330
"020025435","02","002","5435",Colonia MontaÃ±a y Mar,Rural,19.4230
"020024803","02","002","4803",MisiÃ³n los Sahuaros,Rural,10.0911
"020020414","02","002","0414",Playa del Sol,Rural,8.7369
"020020412","02","002","0412",Ejido Plan Nacional Agrario,Rural,231.4848
"020040529","02","004","0529",Baja MalibÃº (Campo TurÃ­stico),Rural,28.4392
"020040597","02","004","0597",Punta Banderas,Rural,9.5104
"020040606","02","004","0606",San Antonio del Mar,Rural,50.3987
"020041134","02","004","1134",Familia GonzÃ¡lez Aguirre,Rural,30.6904
"020041351","02","004","1351",San Antonio,Rural,64.9093
"020041766","02","004","1766",Baja MalibÃº,Rural,4.6277
"020041767","02","004","1767",Brisas del Mar,Rural,9.5265
"020041813","02","004","1813",Hacienda del Mar,Rural,7.8727
"020041874","02","004","1874",Terrazas de San Ãngel,Rural,23.9509
"020041876","02","004","1876",Real MediterrÃ¡neo,Rural,3.1521
"020041925","02","004","1925",Privadas del Rosario,Rural,4.7882
"020041961","02","004","1961",Ley del Servicio Civil,Rural,60.5145
"020041385","02","004","1385",Playa Blanca,Rural,4.8598
"020040678","02","004","0678",Real del Mar,Rural,64.2095
"020041298","02","004","1298",Los Delfines,Rural,4.9241
"020041345","02","004","1345",Terrazas del Sol,Rural,28.5920
"020041004","02","004","1004",XicotÃ©ncatl Dos,Rural,69.9753
"020041927","02","004","1927",Antorcha II,Rural,7.4223
"020040679","02","004","0679",La Esperanza [Granjas Familiares],Rural,137.0401
"020041901","02","004","1901",Roberto Yahuaca,Rural,27.8341
"020040001","02","004","0001",Tijuana,Urbana,29087.5909
"020042013","02","004","2013",SueÃ±os del Mar,Rural,11.9877
"020041812","02","004","1812",Carrizalejo,Rural,5.8968
"020041919","02","004","1919",San Marino,Rural,56.0136
"020050002","02","005","0002",Alisitos,Rural,6.9916
"020050010","02","005","0010",Campo LÃ³pez,Rural,15.6073
"020050011","02","005","0011",El Morro Surf Ranch,Rural,1.1899
"020050023","02","005","0023",MarÃ­a Isabel [Club Campestre],Rural,19.5682
"020050034","02","005","0034",Cuenca Lechera,Rural,38.4553
"020050056","02","005","0056",Las Gaviotas,Rural,12.0770
"020050074","02","005","0074",Medio Camino,Rural,7.9649
"020050075","02","005","0075",MisiÃ³n Viejo,Rural,13.3080
"020050078","02","005","0078",El Morro KilÃ³metro Treinta y Ocho,Rural,13.1610
"020050081","02","005","0081",El Pescador [Centro TurÃ­stico],Rural,9.2816
"020050085","02","005","0085",Plaza del Mar,Rural,37.2632
"020050086","02","005","0086",Popotla,Rural,11.1515
"020050090","02","005","0090",Puerto Nuevo,Rural,7.5429
"020050193","02","005","0193",Terrazas del PacÃ­fico,Rural,53.4330
"020050202","02","005","0202",Marbella,Rural,123.5019
"020050302","02","005","0302",Costa de Oro,Rural,2.7037
"020050306","02","005","0306",Puerta del Mar,Rural,21.8889
"020050315","02","005","0315",Las Ventanas,Rural,3.3476
"020050340","02","005","0340",Lomas de Cantamar,Rural,25.8993
"020050414","02","005","0414",Calafia Paradaise Resort and Villas (Torres Calafia),Rural,4.0550
"020050418","02","005","0418",El Mirador [Fraccionamiento],Rural,10.9092
"020050419","02","005","0419",RodrÃ­guez [Campo],Rural,1.9801
"020050300","02","005","0300",Los Arroyos,Rural,5.4373
"020050242","02","005","0242",Mar de Calafia,Rural,16.6857
"020050322","02","005","0322",Mar de Popotla,Rural,83.4211
"020050320","02","005","0320",Centinela [Fraccionamiento],Rural,15.0247
"020050220","02","005","0220",Perla Escondida,Rural,29.8311
"020050052","02","005","0052",Hacienda Vista Mar,Rural,18.8081
"020050150","02","005","0150",Rancho Reynoso,Rural,7.7448
"020050089","02","005","0089",Primo Tapia,Urbana,224.5835
"020050384","02","005","0384",Los Arroyos,Rural,14.3379
"020050008","02","005","0008",El Campito,Rural,5.9814
"020050393","02","005","0393",El Encanto (Los GonzÃ¡lez),Rural,15.4149
"020050249","02","005","0249",El Refugio,Rural,63.4494
"020050028","02","005","0028",MisiÃ³n del Mar 1ra. y 2da. SecciÃ³n,Rural,205.6594
"020050219","02","005","0219",Jardines del Mar,Rural,10.7978
"020050246","02","005","0246",Las Flores,Rural,8.0976
"020050194","02","005","0194",Venustiano Carranza,Rural,35.4125
"020050025","02","005","0025",Santa Anita,Rural,32.7026
"020050082","02","005","0082",La Pitaya,Rural,20.2766
"020050162","02","005","0162",Terrazas del Mar,Rural,71.5116
"020050212","02","005","0212",Cumbres de Popotla,Rural,20.4845
"020050238","02","005","0238",Santa Isabel del Mar,Rural,32.1876
"020050264","02","005","0264",Campo Real,Rural,165.3081
"020050276","02","005","0276",Casa del Rey [Fraccionamiento],Rural,10.3434
"020050266","02","005","0266",Lomas de Puerto Nuevo,Rural,17.6954
"020050355","02","005","0355",Hacienda del Sol,Rural,39.9576
"020050084","02","005","0084",Playas la MisiÃ³n,Rural,47.1888
"020050037","02","005","0037",Colonia Morelos,Rural,82.3990
"020050064","02","005","0064",Ladrillera Pescador,Rural,52.6683
"020050363","02","005","0363",Villas de Casa Blanca,Rural,16.0281
"020050022","02","005","0022",Valles del Mar,Rural,32.8159
"020050036","02","005","0036",El Descanso,Rural,93.8786
"020050070","02","005","0070",Marena Cove [KilÃ³metro Cincuenta y Uno y Medio],Rural,2.3001
"020050362","02","005","0362",Sol y Mar,Rural,7.9380
"020050361","02","005","0361",Villas de San Ãngel,Rural,32.4772
"020050288","02","005","0288",Caracoles del Mar,Rural,6.3337
"020050350","02","005","0350",Candiles Dorados,Rural,4.4263
"020050047","02","005","0047",San Rafael,Rural,15.6953
"020050227","02","005","0227",Rancho el Descanso,Rural,20.1222
"020050255","02","005","0255",Los Misterios,Rural,19.1283
"020050230","02","005","0230",Vista Marina,Rural,60.3484
"020050382","02","005","0382",Los CaÃ±averales,Rural,6.1283
"020050415","02","005","0415",Las Flores [Rancho],Rural,12.1463
"020050305","02","005","0305",Puerto Popotla,Rural,4.3804
"020050226","02","005","0226",Villas de San Pedro,Rural,33.1301
"020050241","02","005","0241",Lomas del Morro,Rural,17.3555
"020050459","02","005","0459",Manantiales (Segunda SecciÃ³n),Rural,33.3208
"020050146","02","005","0146",Rancho Matajanil,Rural,13.8880
"020050218","02","005","0218",Los Volcanes,Rural,215.0558
"020050460","02","005","0460",Las Gaviotas II,Rural,13.9044
"020050237","02","005","0237",El Ocaso,Rural,6.1024
"020050465","02","005","0465",San Rafael Segunda SecciÃ³n,Rural,12.7227
"020050001","02","005","0001",Playas de Rosarito,Urbana,3570.5098
"020060109","02","006","0109",Ejido Chapala,Rural,46.1113
"020060117","02","006","0117",Ejido Mesa de San Jacinto,Rural,39.2203
"020060079","02","006","0079",Colonia Benito JuÃ¡rez,Rural,23.5567
"020060128","02","006","0128",Ejido Zarahemla,Rural,84.3717
"020060123","02","006","0123",Ejido RaÃºl SÃ¡nchez DÃ­az,Rural,32.0811
"020060837","02","006","0837",Santa RosaliÃ­ta,Rural,42.7338
"020060115","02","006","0115",Ejido JosÃ© MarÃ­a Morelos y PavÃ³n,Rural,33.5538
"020060083","02","006","0083",Colonia Militar Elpidio Berlanga de LeÃ³n,Rural,49.4356
"020060224","02","006","0224",El Rosario de Abajo,Rural,40.5100
"020060126","02","006","0126",Ejido Valle Tranquilo,Rural,29.4387
"020060116","02","006","0116",Ejido Lic. Luis EcheverrÃ­a Ãlvarez (Chula Vista),Rural,91.2581
"020060125","02","006","0125",Ejido San SimÃ³n de Arriba,Rural,20.9108
"020060453","02","006","0453",La Coyotera,Rural,13.8792
"020060583","02","006","0583",Luis RodrÃ­guez (El Vergel),Rural,22.2528
"020060819","02","006","0819",Santa Candelaria,Rural,59.4300
"020060080","02","006","0080",Colonia Concordia,Rural,8.7987
"020060832","02","006","0832",Santa MarÃ­a (Los Pinos),Rural,25.4098
"020060839","02","006","0839",Santo Domingo,Rural,3.9235
"020060091","02","006","0091",Costa Brava,Rural,20.8365
"020060536","02","006","0536",Lomas de los Ãngeles,Rural,15.3826
"020060199","02","006","0199",El ParaÃ­so [Fraccionamiento],Rural,40.2041
"020060225","02","006","0225",El Rosario de Arriba,Rural,210.3169
"020060250","02","006","0250",Esmeralda,Rural,21.3360
"020060077","02","006","0077",Cielito Lindo,Rural,20.9949
"020060660","02","006","0660",Praderas de San QuintÃ­n,Rural,9.5859
"020060864","02","006","0864",Victoria,Rural,11.0494
"020060446","02","006","0446",La BendiciÃ³n,Rural,15.1385
"020060027","02","006","0027",BenjamÃ­n Salazar (Ejido),Rural,13.4470
"020060088","02","006","0088",Colonia los Reyes,Rural,21.0528
"020060800","02","006","0800",San Miguel [Rancho],Rural,6.9199
"020060865","02","006","0865",Villa San SebastiÃ¡n,Rural,13.6262
"020060003","02","006","0003",ABC (Los Canelos) [Empaque],Rural,33.1910
"020060040","02","006","0040",CamalÃº,Urbana,428.9096
"020060585","02","006","0585",LÃ¡zaro CÃ¡rdenas,Urbana,694.2207
"020060863","02","006","0863",Vicente Guerrero,Urbana,558.6581
"020060823","02","006","0823",Santa Fe,Urbana,81.4557
"020060248","02","006","0248",Emiliano Zapata,Urbana,439.0682
"020060121","02","006","0121",Ejido Papalote,Urbana,154.0634
"020060085","02","006","0085",Colonia Nueva Era,Urbana,114.1222
"020060082","02","006","0082",Colonia Lomas de San RamÃ³n (Triquis),Urbana,56.9093
"020060089","02","006","0089",Colonia Ãvila,Rural,14.5877
"020060084","02","006","0084",Colonia Mirasol,Rural,3.9201
"020060235","02","006","0235",El Socorrito,Rural,39.1648
"020060629","02","006","0629",Nuevo Mundo,Rural,20.4009
"020060655","02","006","0655",Playas de la Vicente Guerrero,Rural,31.6426
"020060114","02","006","0114",Ejido JosÃ© MarÃ­a Morelos,Rural,29.7725
"020060663","02","006","0663",Pueblo Benito GarcÃ­a,Rural,50.2770
"020060628","02","006","0628",Nuevo Centro de PoblaciÃ³n Padre Kino,Rural,137.3669
"020060607","02","006","0607",Monte AlbÃ¡n,Rural,37.6251
"020060111","02","006","0111",Ejido Francisco Villa (San SimÃ³n),Rural,100.3240
"020060475","02","006","0475",La Mesa,Rural,9.0555
"020060118","02","006","0118",Ejido Nueva Odisea (El PabellÃ³n),Rural,33.9911
"020060652","02","006","0652",Pinos de Madrid Etapa 2,Rural,7.2147
"020060596","02","006","0596",Mi Lindo MichoacÃ¡n,Rural,5.7374
"020060651","02","006","0651",Pinos de Madrid Etapa 1,Rural,9.7527
"020060086","02","006","0086",Colonia Popular Carmona,Rural,13.5796
"020060022","02","006","0022",BahÃ­a de los Ãngeles,Rural,218.3560
"020060861","02","006","0861",Venustiano Carranza (Santa MarÃ­a),Rural,102.5196
"030010027","03","001","0027",Puerto Magdalena,Rural,10.4374
"030012821","03","001","2821",El Ranchito,Rural,7.7846
"030010049","03","001","0049",Las Barrancas,Rural,39.3284
"030010242","03","001","0242",Puerto CortÃ©s,Rural,4.1602
"030010241","03","001","0241",Puerto Alcatraz,Rural,8.6492
"030010003","03","001","0003",Puerto Adolfo LÃ³pez Mateos,Rural,157.4545
"030010280","03","001","0280",Puerto San Carlos,Urbana,276.6032
"030012086","03","001","2086",San Juanico,Rural,100.2553
"030020115","03","002","0115",Puerto Nuevo,Rural,7.7387
"030020116","03","002","0116",Punta Abreojos,Rural,86.1129
"030020077","03","002","0077",Isla San Marcos,Rural,21.7332
"030020120","03","002","0120",Punta Prieta,Rural,15.8408
"030020119","03","002","0119",Punta Eugenia,Rural,15.0607
"030020165","03","002","0165",Ejido San Lucas,Rural,43.9391
"030020041","03","002","0041",El Coyote,Rural,5.6628
"030020056","03","002","0056",Estero de la Bocana,Rural,77.3316
"030020246","03","002","0246",San HipÃ³lito,Rural,13.3970
"030020715","03","002","0715",Posada ConcepciÃ³n,Rural,1.8874
"030020049","03","002","0049",El DÃ¡til,Rural,10.4938
"030020076","03","002","0076",Isla Natividad,Rural,23.7677
"030020014","03","002","0014",BahÃ­a AsunciÃ³n,Rural,135.2561
"030020140","03","002","0140",San Bruno,Rural,56.7171
"030020001","03","002","0001",Santa RosalÃ­a,Urbana,606.1643
"030020015","03","002","0015",BahÃ­a Tortugas,Urbana,139.7748
"030020097","03","002","0097",Heroica MulegÃ©,Urbana,512.6412
"030020066","03","002","0066",Guerrero Negro,Urbana,780.3484
"030021374","03","002","1374",Ejido Luis EcheverrÃ­a,Rural,40.3679
"030020117","03","002","0117",Punta Chivato,Rural,46.2355
"030030341","03","003","0341",Agua de la Costa,Rural,212.6405
"030030402","03","003","0402",Boca del Ãlamo,Rural,19.0341
"030030418","03","003","0418",Buenos Aires,Rural,127.9081
"030032515","03","003","2515",Palo Blanco,Rural,72.2731
"030032846","03","003","2846",Maravia,Rural,18.6283
"030030482","03","003","0482",Ejido Plutarco ElÃ­as Calles,Rural,167.1574
"030031561","03","003","1561",Punta Prieta,Rural,34.7055
"030030392","03","003","0392",Los Barriles,Rural,232.7422
"030030920","03","003","0920",La Ventana,Rural,73.2284
"030031534","03","003","1534",Puerto de Pichilingue,Rural,36.4260
"030030963","03","003","0963",San Juan de la Costa,Rural,28.5915
"030030944","03","003","0944",MelitÃ³n AlbÃ¡Ã±ez DomÃ­nguez,Rural,59.2589
"030031450","03","003","1450",El ComitÃ¡n,Rural,110.8217
"030031630","03","003","1630",El Sargento,Rural,409.0867
"030030003","03","003","0003",Todos Santos,Urbana,1008.9402
"030030092","03","003","0092",El Centenario,Urbana,810.7101
"030030224","03","003","0224",Puerto Chale,Rural,21.5857
"030031394","03","003","1394",Los Algodones,Rural,11.9913
"030031424","03","003","1424",El Cardonal,Rural,74.4777
"030031784","03","003","1784",Los Cerritos,Rural,86.4494
"030030684","03","003","0684",El Pescadero,Urbana,310.2769
"030030108","03","003","0108",Chametla,Urbana,291.7012
"030080197","03","008","0197",MigriÃ±o,Rural,5.8397
"030080272","03","008","0272",Santa Cruz de los Zacatitos,Rural,197.6080
"030080985","03","008","0985",Ligth House Point States,Rural,109.5771
"030080533","03","008","0533",Los Pinos,Rural,11.3686
"030080323","03","008","0323",El Leonero,Rural,15.5528
"030080053","03","008","0053",Cabo Pulmo,Rural,32.0867
"030080048","03","008","0048",Buenavista,Rural,185.3121
"030081075","03","008","1075",Vinoramas Diamante,Rural,14.6187
"030081071","03","008","1071",BahÃ­a Terranova,Rural,9.7813
"030080398","03","008","0398",Las Dos Ballenas,Rural,23.5555
"030080692","03","008","0692",Playa Tortuga,Rural,23.8323
"030080217","03","008","0217",La Ribera,Rural,253.4009
"030080054","03","008","0054",Cabo San Lucas,Urbana,6243.6404
"030080001","03","008","0001",San JosÃ© del Cabo,Urbana,5540.3152
"030081313","03","008","1313",Rollin Hills [Hotel],Rural,83.4854
"030090118","03","009","0118",NopolÃ³,Rural,317.7423
"030090183","03","009","0183",TripuÃ­ [Trailer Park],Rural,7.5369
"030090156","03","009","0156",Ensenada Blanca,Rural,22.3367
"030090176","03","009","0176",Puerto Escondido,Rural,20.6539
"030090161","03","009","0161",LigÃ¼Ã­,Rural,32.2012
"030090001","03","009","0001",Loreto,Urbana,871.7545
"040070169","04","007","0169",Santa Cruz,Rural,7.9237
"040070053","04","007","0053",Isla de San Isidro,Rural,9.5635
"040070001","04","007","0001",Palizada,Urbana,161.0706
"040030013","04","003","0013",Puerto Rico,Rural,30.0291
"040034564","04","003","4564",La Antorcha,Rural,11.0969
"040030262","04","003","0262",Colonia Emiliano Zapata,Rural,86.9165
"040030005","04","003","0005",Nuevo Progreso,Urbana,419.7881
"040030006","04","003","0006",Atasta,Urbana,282.5076
"040030101","04","003","0101",San Antonio CÃ¡rdenas,Urbana,350.3522
"040030118","04","003","0118",Nuevo Campechito,Rural,31.3289
"060010032","06","001","0032",El ParaÃ­so [Balneario],Rural,18.2239
"060010341","06","001","0341",Colonia Flor de Coco,Rural,45.7301
"060010033","06","001","0033",Periquillo,Rural,25.4322
"060010009","06","001","0009",CuyutlÃ¡n,Rural,112.2875
"060010001","06","001","0001",Ciudad de ArmerÃ­a,Urbana,481.0928
"060010007","06","001","0007",CofradÃ­a de JuÃ¡rez,Urbana,114.4443
"060070129","06","007","0129",Francisco Villa,Rural,45.9862
"060070059","06","007","0059",Nuevo el Petatero,Rural,7.7890
"060070044","06","007","0044",Jalipa,Urbana,100.7606
"060070077","06","007","0077",San Buenaventura,Rural,24.4444
"060070696","06","007","0696",El Rebalse,Rural,35.1773
"060070020","06","007","0020",La Central,Rural,44.2664
"060070618","06","007","0618",Colonia la Lupita,Rural,24.2247
"060070033","06","007","0033",Emiliano Zapata,Rural,17.0921
"060070001","06","007","0001",Manzanillo,Urbana,4805.0563
"060070021","06","007","0021",El Colomo,Urbana,325.4072
"060070024","06","007","0024",La Culebra (Colimilla),Rural,9.9666
"060070058","06","007","0058",El Naranjo,Rural,51.1502
"060090030","06","009","0030",Colonia Ladislao Moreno,Rural,15.5546
"060091017","06","009","1017",Arturo Noriega Pizano,Rural,18.6617
"060090001","06","009","0001",TecomÃ¡n,Urbana,1720.2695
"060090011","06","009","0011",Colonia Bayardo,Urbana,252.3875
"060090025","06","009","0025",Cerro de Ortega,Urbana,226.7213
"070030006","07","003","0006",Barra Zacapulco,Rural,23.7884
"070030093","07","003","0093",Las Lauras,Rural,27.4368
"070030103","07","003","0103",Quince de Abril,Rural,18.8035
"070030140","07","003","0140",La Lupe,Rural,10.8399
"070030194","07","003","0194",RÃ­o Negro,Rural,281.1954
"070030376","07","003","0376",Los Cerritos,Rural,60.9900
"070030434","07","003","0434",Benito JuÃ¡rez,Rural,13.6355
"070030461","07","003","0461",Quince de Junio Dos,Rural,5.1822
"070030029","07","003","0029",La Palma,Rural,21.3467
"070090161","07","009","0161",Villa del Mar,Rural,52.5411
"070090169","07","009","0169",El Arenal,Rural,15.5091
"070090093","07","009","0093",Punta Flor,Rural,35.8222
"070090058","07","009","0058",La LÃ­nea,Rural,37.7069
"070090046","07","009","0046",La Gloria,Rural,44.7532
"070090041","07","009","0041",Emiliano Zapata,Urbana,210.6390
"070120053","07","012","0053",Ignacio Zaragoza,Rural,59.7356
"070120486","07","012","0486",Nuevo Chacacal,Rural,1.5168
"070210011","07","021","0011",Ignacio Zaragoza,Rural,9.7092
"070210065","07","021","0065",Bellavista,Rural,0.2901
"070210034","07","021","0034",El CiprÃ©s,Rural,13.2195
"070400126","07","040","0126",AztlÃ¡n,Rural,23.0014
"070400130","07","040","0130",Las Brisas del Huayate,Rural,22.5242
"070510033","07","051","0033",Pampa Honda,Rural,9.8772
"070510045","07","051","0045",Juan Escutia (Las Salinas),Rural,8.8342
"070511042","07","051","1042",UniÃ³n Santa Isabel,Rural,4.6777
"070510293","07","051","0293",Barrita de PajÃ³n,Rural,21.0847
"070510278","07","051","0278",10 de Abril,Rural,6.6139
"070511175","07","051","1175",El Higuero,Rural,3.5597
"070540005","07","054","0005",San JosÃ© el Hueyate (Barra de San JosÃ©),Rural,101.0076
"070540026","07","054","0026",Paxtal,Rural,25.2449
"070540042","07","054","0042",La Victoria,Rural,43.3557
"070540046","07","054","0046",Emiliano Zapata I,Rural,15.6870
"070540088","07","054","0088",Barra de San SimÃ³n,Rural,1.4660
"070540176","07","054","0176",Barra de San SimÃ³n,Rural,13.8339
"070540178","07","054","0178",LÃ¡zaro CÃ¡rdenas (Los Cuates),Rural,14.9904
"070540220","07","054","0220",Genaro VÃ¡zquez Rojas,Rural,2.2683
"070540254","07","054","0254",19 de Abril,Rural,6.1412
"070540133","07","054","0133",Badenia,Rural,26.0797
"070540018","07","054","0018",EfraÃ­n A. GutiÃ©rrez,Rural,46.7973
"070540040","07","054","0040",El Triunfo I (Santa Cruz),Rural,24.8610
"070610006","07","061","0006",Amador HernÃ¡ndez GonzÃ¡lez,Rural,24.2478
"070610061","07","061","0061",General Francisco Villa,Rural,21.4622
"070610632","07","061","0632",CNC,Rural,26.0874
"070610637","07","061","0637",Juan de Grijalva,Rural,25.0450
"070610639","07","061","0639",JosÃ© MarÃ­a Morelos y PavÃ³n,Rural,8.6251
"070610680","07","061","0680",Ãlvaro ObregÃ³n,Rural,1.8213
"070611248","07","061","1248",Apic Pac,Rural,1.9225
"070611365","07","061","1365",La Lucha,Rural,9.0758
"070611547","07","061","1547",Nuevo Jalapa (Tapumbac),Rural,3.6283
"070611746","07","061","1746",Nuevo Santa Fe,Rural,4.3972
"070610633","07","061","0633",JosÃ© LÃ³pez Portillo,Rural,9.2953
"070611366","07","061","1366",Luis EcheverrÃ­a (Agua Blanca),Rural,7.3841
"070610230","07","061","0230",AmÃ©rica Libre,Rural,11.1057
"070610676","07","061","0676",Las Flores,Rural,2.9152
"070610679","07","061","0679",Lindavista,Rural,4.2088
"070610525","07","061","0525",Salvador Urbina,Rural,8.9545
"070610526","07","061","0526",AbsalÃ³n Castellanos DomÃ­nguez,Rural,8.8094
"070620021","07","062","0021",Playa Larga 1ra. SecciÃ³n,Rural,4.3616
"070620022","07","062","0022",Playa Larga 3ra. SecciÃ³n,Rural,0.7276
"070620029","07","062","0029",Playa de Piedra 2da. SecciÃ³n,Rural,6.7723
"070620030","07","062","0030",LÃ¡zaro CÃ¡rdenas,Rural,2.0154
"070620041","07","062","0041",Bajo AmacoÃ­te,Rural,3.6366
"070620049","07","062","0049",Nuevo Xochimilco,Rural,32.3405
"070620064","07","062","0064",Nuevo PeÃ±itas,Rural,8.3116
"070620069","07","062","0069",SalomÃ³n GonzÃ¡lez Blanco,Rural,0.5268
"070620139","07","062","0139",Nuevo Juan del Grijalva,Rural,31.9332
"070620008","07","062","0008",CuauhtÃ©moc,Rural,7.5142
"070620019","07","062","0019",Plan de Ayala,Rural,31.5887
"070620023","07","062","0023",Nuevo Sayula,Rural,4.5848
"070620040","07","062","0040",Lindavista,Rural,30.0273
"070620057","07","062","0057",Nuevo Emiliano Zapata,Rural,5.5375
"070620042","07","062","0042",Nuevo Guadalupe Victoria,Rural,7.8220
"070680007","07","068","0007",Plutarco ElÃ­as Calles,Rural,17.7134
"070680028","07","068","0028",Playas,Rural,10.5442
"070680101","07","068","0101",Platanar Abajo 2da. SecciÃ³n B (BaterÃ­a Chiapas),Rural,142.1613
"070680102","07","068","0102",Platanar Abajo 2da. SecciÃ³n (Unidad Chiapaneca),Rural,9.4220
"070690004","07","069","0004",Buenavista,Rural,37.8601
"070690012","07","069","0012",Las Cuaches,Rural,18.8517
"070690032","07","069","0032",El Palmarcito,Rural,59.1606
"070690053","07","069","0053",TopÃ³n,Rural,30.2941
"070690054","07","069","0054",UniÃ³n Carrizal,Rural,4.3255
"070690149","07","069","0149",Chocohuital,Rural,17.4015
"070690160","07","069","0160",TutuÃ¡n,Rural,21.7791
"070690510","07","069","0510",LÃ¡zaro CÃ¡rdenas del RÃ­o (Cuatro Vientos),Rural,26.8565
"070690527","07","069","0527",El FortÃ­n,Rural,30.7640
"070690529","07","069","0529",La Conquista,Rural,21.2579
"070691641","07","069","1641",Isla San JosÃ©,Rural,12.8933
"070691848","07","069","1848",El Diamante,Rural,8.0932
"070690022","07","069","0022",Isla Morelos,Rural,17.3526
"070690059","07","069","0059",La Esperanza (El Zapotal),Rural,43.0230
"070690530","07","069","0530",Barra Santiago,Rural,2.8903
"070690074","07","069","0074",Santa Virginia,Rural,21.8928
"070740013","07","074","0013",Macayo 2da. SecciÃ³n,Rural,133.2308
"070740014","07","074","0014",Macayo 3ra. SecciÃ³n,Rural,109.2630
"070740026","07","074","0026",Rafael Pascacio Gamboa,Rural,64.6563
