CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,NOMGEO,AMBITO,SUP_HAS
"020060022","02","006","0022",Bahía de los Ángeles,Rural,218.3560
"030010027","03","001","0027",Puerto Magdalena,Rural,10.4374
"030012821","03","001","2821",El Ranchito,Rural,7.7846
"030010242","03","001","0242",Puerto Cortés,Rural,4.1602
"030010241","03","001","0241",Puerto Alcatraz,Rural,8.6492
"030010003","03","001","0003",Puerto Adolfo López Mateos,Rural,157.4545
"030010280","03","001","0280",Puerto San Carlos,Urbana,276.6032
"030020116","03","002","0116",Punta Abreojos,Rural,86.1129
"030020041","03","002","0041",El Coyote,Rural,5.6628
"030020056","03","002","0056",Estero de la Bocana,Rural,77.3316
"030020715","03","002","0715",Posada Concepción,Rural,1.8874
"030020049","03","002","0049",El Dátil,Rural,10.4938
"030020097","03","002","0097",Heroica Mulegé,Urbana,512.6412
"030021374","03","002","1374",Ejido Luis Echeverría,Rural,40.3679
"030032846","03","003","2846",Maravia,Rural,18.6283
"030031561","03","003","1561",Punta Prieta,Rural,34.7055
"030031534","03","003","1534",Puerto de Pichilingue,Rural,36.4260
"030031450","03","003","1450",El Comitán,Rural,110.8217
"030030001","03","003","0001",La Paz,Urbana,7944.0420
"030030092","03","003","0092",El Centenario,Urbana,810.7101
"030030224","03","003","0224",Puerto Chale,Rural,21.5857
"030030108","03","003","0108",Chametla,Urbana,291.7012
"040010002","04","001","0002",Isla Arena,Rural,30.1813
"040020086","04","002","0086",Imí,Rural,733.6356
"040020101","04","002","0101",San Francisco Kobén,Rural,77.3510
"040020081","04","002","0081",Hampolol,Rural,96.8627
"040020075","04","002","0075",Chemblás,Rural,29.8462
"040020001","04","002","0001",San Francisco de Campeche,Urbana,5247.8130
"040020070","04","002","0070",Bethania,Rural,66.0822
"040040016","04","004","0016",La Joya,Rural,44.4472
"040040052","04","004","0052",El Zapote,Rural,21.8793
"040040521","04","004","0521",Villamar,Rural,34.9381
"040042119","04","004","2119",Campeche Playa Esmeralda Resort,Rural,30.3447
"040042148","04","004","2148",Villa de las Flores,Rural,9.4365
"040040017","04","004","0017",Ciudad del Sol,Rural,14.4672
"040042356","04","004","2356",Tres de Mayo,Rural,6.0785
"040040082","04","004","0082",Ulumal,Rural,73.9349
"040041787","04","004","1787",Punta Xen,Rural,20.7050
"040040233","04","004","0233",El Porvenir,Rural,36.0256
"040040001","04","004","0001",Champotón,Urbana,1051.7927
"040040043","04","004","0043",Vicente Guerrero,Rural,50.8821
"040040019","04","004","0019",Moquel,Rural,52.4508
"040080016","04","008","0016",Xkuncheil,Rural,20.8754
"040120016","04","012","0016",Haltunchén,Rural,3.4197
"040120001","04","012","0001",Seybaplaya,Urbana,276.2577
"040120055","04","012","0055",Villa Madero,Urbana,158.1455
"040030013","04","003","0013",Puerto Rico,Rural,30.0291
"040033402","04","003","3402",Mamantel Pueblo (Mamantel Viejo),Rural,1.8436
"040033453","04","003","3453",Pital Viejo,Rural,16.3825
"040032248","04","003","2248",Generalísimo Morelos,Rural,14.8134
"040032249","04","003","2249",Valle de Solidaridad,Rural,3.8256
"040032250","04","003","2250",Murallas de Campeche,Rural,19.3105
"040030733","04","003","0733",Bella Palizada,Rural,5.9415
"040030031","04","003","0031",Santa Rita,Rural,18.5293
"040033354","04","003","3354",Ignacio Zaragoza,Rural,42.0825
"040034564","04","003","4564",La Antorcha,Rural,11.0969
"040031539","04","003","1539",Santa Cruz,Rural,15.4370
"040030262","04","003","0262",Colonia Emiliano Zapata,Rural,86.9165
"040030001","04","003","0001",Ciudad del Carmen,Urbana,3562.4540
"040030005","04","003","0005",Nuevo Progreso,Urbana,419.7881
"040030006","04","003","0006",Atasta,Urbana,282.5076
"040030101","04","003","0101",San Antonio Cárdenas,Urbana,350.3522
"040030199","04","003","0199",Isla Aguada,Urbana,313.7812
"040030614","04","003","0614",Sabancuy,Urbana,260.9691
"040030118","04","003","0118",Nuevo Campechito,Rural,31.3289
"040030082","04","003","0082",Calax,Rural,19.6791
"060010032","06","001","0032",El Paraíso [Balneario],Rural,18.2239
"060010042","06","001","0042",Los Reyes (Zorrillos),Rural,33.1573
"060010009","06","001","0009",Cuyutlán,Rural,112.2875
"060070083","06","007","0083",Santa Rita,Rural,36.6559
"060070129","06","007","0129",Francisco Villa,Rural,45.9862
"060070049","06","007","0049",Las Juntas (La Floreña),Rural,31.3877
"060070130","06","007","0130",Nuevo Cuyutlán,Rural,29.3647
"060070044","06","007","0044",Jalipa,Urbana,100.7606
"060070077","06","007","0077",San Buenaventura,Rural,24.4444
"060070391","06","007","0391",El Garcero,Rural,29.3193
"060070696","06","007","0696",El Rebalse,Rural,35.1773
"060070020","06","007","0020",La Central,Rural,44.2664
"060070394","06","007","0394",La Cima del Progreso,Rural,6.7641
"060070618","06","007","0618",Colonia la Lupita,Rural,24.2247
"060070033","06","007","0033",Emiliano Zapata,Rural,17.0921
"060070094","06","007","0094",Venustiano Carranza (Cualata),Rural,42.9972
"060070028","06","007","0028",El Chavarín,Rural,28.5181
"060070001","06","007","0001",Manzanillo,Urbana,4805.0563
"060070021","06","007","0021",El Colomo,Urbana,325.4072
"060070024","06","007","0024",La Culebra (Colimilla),Rural,9.9666
"060070058","06","007","0058",El Naranjo,Rural,51.1502
"060091017","06","009","1017",Arturo Noriega Pizano,Rural,18.6617
"060090025","06","009","0025",Cerro de Ortega,Urbana,226.7213
"070030006","07","003","0006",Barra Zacapulco,Rural,23.7884
"070030061","07","003","0061",Las Murallas,Rural,25.8890
"070030081","07","003","0081",Absalón Castellanos Domínguez,Rural,23.9098
"070030093","07","003","0093",Las Lauras,Rural,27.4368
"070030096","07","003","0096",Las Mercedes,Rural,52.7107
"070030103","07","003","0103",Quince de Abril,Rural,18.8035
"070030139","07","003","0139",Las Morenas,Rural,10.7305
"070030140","07","003","0140",La Lupe,Rural,10.8399
"070030194","07","003","0194",Río Negro,Rural,281.1954
"070030376","07","003","0376",Los Cerritos,Rural,60.9900
"070030434","07","003","0434",Benito Juárez,Rural,13.6355
"070030494","07","003","0494",Zacatonal,Rural,17.0037
"070030461","07","003","0461",Quince de Junio Dos,Rural,5.1822
"070030350","07","003","0350",Emiliano Zapata Salazar,Rural,9.7006
"070030005","07","003","0005",El Arenal,Rural,42.7176
"070030029","07","003","0029",La Palma,Rural,21.3467
"070090161","07","009","0161",Villa del Mar,Rural,52.5411
"070090169","07","009","0169",El Arenal,Rural,15.5091
"070090093","07","009","0093",Punta Flor,Rural,35.8222
"070090058","07","009","0058",La Línea,Rural,37.7069
"070090046","07","009","0046",La Gloria,Rural,44.7532
"070090041","07","009","0041",Emiliano Zapata,Urbana,210.6390
"070400126","07","040","0126",Aztlán,Rural,23.0014
"070400130","07","040","0130",Las Brisas del Huayate,Rural,22.5242
"070510033","07","051","0033",Pampa Honda,Rural,9.8772
"070510035","07","051","0035",La Permuta,Rural,1563.3412
"070510457","07","051","0457",Benito Juárez,Rural,26.9563
"070510882","07","051","0882",Francisco I. Madero,Rural,30.2669
"070510045","07","051","0045",Juan Escutia (Las Salinas),Rural,8.8342
"070511042","07","051","1042",Unión Santa Isabel,Rural,4.6777
"070510543","07","051","0543",Emiliano Zapata,Rural,24.2642
"070510043","07","051","0043",Roberto Barrios,Rural,15.5538
"070510227","07","051","0227",El Carmen,Rural,4.3903
"070510313","07","051","0313",Ibarra,Rural,32.7205
"070510293","07","051","0293",Barrita de Pajón,Rural,21.0847
"070510278","07","051","0278",10 de Abril,Rural,6.6139
"070510454","07","051","0454",Santa Isabel,Rural,5.2140
"070511175","07","051","1175",El Higuero,Rural,3.5597
"070510341","07","051","0341",Narciso Mendoza,Rural,22.1926
"070540005","07","054","0005",San José el Hueyate (Barra de San José),Rural,101.0076
"070540026","07","054","0026",Paxtal,Rural,25.2449
"070540042","07","054","0042",La Victoria,Rural,43.3557
"070540046","07","054","0046",Emiliano Zapata I,Rural,15.6870
"070540083","07","054","0083",Adolfo Ruiz Cortines,Rural,48.6941
"070540088","07","054","0088",Barra de San Simón,Rural,1.4660
"070540134","07","054","0134",Vicente Guerrero,Rural,8.0289
"070540176","07","054","0176",Barra de San Simón,Rural,13.8339
"070540178","07","054","0178",Lázaro Cárdenas (Los Cuates),Rural,14.9904
"070540220","07","054","0220",Genaro Vázquez Rojas,Rural,2.2683
"070540254","07","054","0254",19 de Abril,Rural,6.1412
"070540133","07","054","0133",Badenia,Rural,26.0797
"070540018","07","054","0018",Efraín A. Gutiérrez,Rural,46.7973
"070540040","07","054","0040",El Triunfo I (Santa Cruz),Rural,24.8610
"070690003","07","069","0003",Las Brisas,Rural,121.3559
"070690004","07","069","0004",Buenavista,Rural,37.8601
"070690012","07","069","0012",Las Cuaches,Rural,18.8517
"070690023","07","069","0023",Tamaulipas (Joaquín Amaro),Rural,39.0347
"070690025","07","069","0025",Los Limones,Rural,8.7725
"070690032","07","069","0032",El Palmarcito,Rural,59.1606
"070690040","07","069","0040",Salto de Agua,Rural,30.9869
"070690053","07","069","0053",Topón,Rural,30.2941
"070690054","07","069","0054",Unión Carrizal,Rural,4.3255
"070690149","07","069","0149",Chocohuital,Rural,17.4015
"070690160","07","069","0160",Tutuán,Rural,21.7791
"070690186","07","069","0186",Benito Juárez,Rural,16.2133
"070690187","07","069","0187",Gustavo López Gutiérrez,Rural,29.2390
"070690510","07","069","0510",Lázaro Cárdenas del Río (Cuatro Vientos),Rural,26.8565
"070690527","07","069","0527",El Fortín,Rural,30.7640
"070690529","07","069","0529",La Conquista,Rural,21.2579
"070691641","07","069","1641",Isla San José,Rural,12.8933
"070691848","07","069","1848",El Diamante,Rural,8.0932
"070690015","07","069","0015",Las Garzas,Rural,27.8466
"070690022","07","069","0022",Isla Morelos,Rural,17.3526
"070690477","07","069","0477",Rión,Rural,82.0386
"070690059","07","069","0059",La Esperanza (El Zapotal),Rural,43.0230
"070690008","07","069","0008",Ceniceros,Rural,10.2403
"070690530","07","069","0530",Barra Santiago,Rural,2.8903
"070690074","07","069","0074",Santa Virginia,Rural,21.8928
"070710036","07","071","0036",Río Arriba Salvación,Rural,26.1637
"070710197","07","071","0197",Paxtal,Rural,10.0950
"070710195","07","071","0195",Miguel Hidalgo,Rural,5.9082
"070710059","07","071","0059",El Escobo,Rural,428.1482
"070710041","07","071","0041",Santo Domingo Uno,Rural,128.4713
"070870002","07","087","0002",Barra de Cahoacán (El Chical),Rural,43.0835
"070870004","07","087","0004",Brisas del Mar,Rural,26.4550
"070870133","07","087","0133",El Sajío,Rural,10.1620
"070870157","07","087","0157",Emiliano Zapata,Rural,7.7097
"070870003","07","087","0003",Benito Juárez (Cosalapa),Rural,33.5243
"070870016","07","087","0016",Miguel Alemán,Rural,21.6531
"070870159","07","087","0159",Cuauhtémoc,Rural,43.4604
"070870170","07","087","0170",El Gancho,Rural,77.6471
"070870249","07","087","0249",Cuauhtémoc Cervantes,Rural,8.5174
"070870023","07","087","0023",General Manuel Ávila Camacho,Rural,10.8419
"070870259","07","087","0259",Simón Bolívar,Rural,3.8014
"070870158","07","087","0158",Nueva Independencia,Rural,12.0099
"070870171","07","087","0171",Tierra y Libertad,Rural,38.3705
"070870277","07","087","0277",Tres Hermanos San Isidro,Rural,25.6496
"070891018","07","089","1018",Dorados de Villa,Rural,5.6636
"070890589","07","089","0589",Conquista Campesina,Rural,28.5014
"070890126","07","089","0126",José María Morelos,Rural,42.4434
"070890308","07","089","0308",La Cigüeña,Rural,12.5882
"070890106","07","089","0106",Leoncillos,Rural,1198.0102
"070890261","07","089","0261",Barra de Cahoacán (Las Gaviotas),Rural,29.8169
"070890871","07","089","0871",Playa Linda,Rural,110.4644
"070890148","07","089","0148",Puerto Madero (San Benito),Urbana,722.6529
"070890989","07","089","0989",Genaro Vázquez Rojas,Rural,14.8381
"070890513","07","089","0513",El Encanto,Rural,69.7381
"070970031","07","097","0031",Llano Largo,Rural,17.5679
"070970032","07","097","0032",El Manguito,Rural,23.9753
"070970071","07","097","0071",General Lázaro Cárdenas (Vuelta Rica),Rural,9.7365
"070970037","07","097","0037",El Naranjo,Rural,70.5395
"070970072","07","097","0072",Miguel Hidalgo Número Dos (Veinte de Noviembre),Rural,26.8194
"070971574","07","097","1574",La Lomita,Rural,31.4776
"070970039","07","097","0039",Palo Blanco,Rural,689.0757
"070970028","07","097","0028",La Laguna,Rural,41.7521
"070970122","07","097","0122",Francisco I. Madero,Rural,18.1662
"070970287","07","097","0287",El Roble,Rural,14.3767
"070970074","07","097","0074",El Paraíso,Rural,14.4725
"070970044","07","097","0044",Pueblo Nuevo (San Cayetano),Rural,45.9195
"070970537","07","097","0537",Nuevo Palo Blanco,Rural,33.3899
"070970452","07","097","0452",Altamira,Rural,16.8661
"070970018","07","097","0018",Galeana Calentura,Rural,146.5950
"070970003","07","097","0003",Doctor Belisario Domínguez (La Barra),Rural,37.9576
"070970626","07","097","0626",El Vergel (Doctor Manuel Velasco Suárez),Rural,10.1125
"070970046","07","097","0046",La Polka,Rural,33.8287
"070971467","07","097","1467",La Polkita,Rural,3.6838
"070970007","07","097","0007",Calzada de Huachipilín,Rural,164.4080
"070970026","07","097","0026",Ignacio Ramírez,Rural,104.6725
"070970066","07","097","0066",Villahermosa,Rural,32.1702
"070970709","07","097","0709",La Joyita Dos,Rural,11.6347
"070971266","07","097","1266",Nuevo Morelos,Rural,17.6212
"070970019","07","097","0019",General Alberto Pineda,Rural,12.1882
"070970021","07","097","0021",El Guayabo,Rural,125.0099
"070970024","07","097","0024",Huizachal,Rural,86.0466
"070970027","07","097","0027",Josefa Ortiz de Domínguez (La Esmeralda),Rural,18.6295
"070970002","07","097","0002",Puerto Arista,Rural,69.3608
"070970064","07","097","0064",Veinte de Noviembre,Rural,17.1780
"070970033","07","097","0033",Manuel Ávila Camacho (Ponte Duro),Rural,99.6184
"070970164","07","097","0164",San Luqueño,Rural,20.0064
"070970006","07","097","0006",Cabeza de Toro,Urbana,149.3101
"070970040","07","097","0040",Paredón,Urbana,216.2202
"070970119","07","097","0119",Morelos (Mojarras),Rural,45.9618
"070971450","07","097","1450",Los Humildes,Rural,29.8424
"070970251","07","097","0251",La Joyita Uno,Rural,7.8211
"070970212","07","097","0212",Boca del Cielo,Rural,10.5424
"120010411","12","001","0411",Nicolás Bravo (Zanja del Teniente),Rural,39.4054
"120010663","12","001","0663",Tunzingo [Unidad Habitacional],Rural,2.2802
"120010706","12","001","0706",Fraccionamiento Campestre de la Laguna,Rural,4.7661
"120010707","12","001","0707",Residencial Paraíso Diamante,Rural,16.0867
"120010151","12","001","0151",El Salto,Rural,40.4536
"120010167","12","001","0167",Tuncingo,Urbana,67.0365
"120010349","12","001","0349",San Andrés Playa Encantada (El Podrido),Rural,115.2511
"120010085","12","001","0085",Barra Vieja,Rural,38.8398
"120010095","12","001","0095",Cerro de Piedra,Rural,37.3586
"120010753","12","001","0753",Paraíso Lomas de Chapultepec (El Plantón),Rural,8.3191
"120010117","12","001","0117",Laguna del Quemado,Rural,14.2308
"120010343","12","001","0343",Las Chanecas,Rural,19.7986
"120010152","12","001","0152",San Antonio,Rural,22.7005
"120010087","12","001","0087",El Bejuco,Rural,65.3508
"120010157","12","001","0157",San Pedro Cacahuatepec (Vereda de Amatillo),Rural,34.0058
"120010001","12","001","0001",Acapulco de Juárez,Urbana,14262.5727
"120010081","12","001","0081",Amatillo,Urbana,68.6404
"120010158","12","001","0158",San Pedro las Playas,Urbana,158.7136
"120010166","12","001","0166",Tres Palos,Urbana,177.2519
"120010104","12","001","0104",La Estación,Rural,30.4457
"120010125","12","001","0125",El Metlapil,Rural,11.0322
"120010297","12","001","0297",El Arenal,Rural,33.0207
"120010121","12","001","0121",Lomas de Chapultepec,Rural,31.8212
"120010377","12","001","0377",10 de Abril,Rural,14.5936
"120110004","12","011","0004",Alcholoa,Rural,36.3877
"120110009","12","011","0009",Colonia Buenos Aires,Rural,20.0997
"120110030","12","011","0030",El Huicón,Rural,13.9785
"120110163","12","011","0163",Colonia la Laja,Rural,3.4788
"120110187","12","011","0187",Colonia Buena Vista,Rural,8.5140
"120110023","12","011","0023",Colonia Cuauhtémoc,Rural,24.2767
"120110010","12","011","0010",Cacalutla,Rural,39.1984
"120110147","12","011","0147",Colonia Vicente Guerrero,Rural,12.9306
"120110119","12","011","0119",La Vainilla,Rural,4.3305
"120110090","12","011","0090",Las Salinas (Loma de Salinas),Rural,5.6139
"120110076","12","011","0076",Zacualpan,Urbana,49.7396
"120140016","12","014","0016",El Tomatal,Rural,7.6899
"120140018","12","014","0018",Las Tunas,Rural,23.6878
"120140011","12","014","0011",Llano Real (El Dorado),Rural,38.5416
"120140003","12","014","0003",Arenal de Álvarez (Arenal de Paco),Rural,34.2994
"120140001","12","014","0001",San Jerónimo de Juárez,Urbana,262.6694
"120140009","12","014","0009",Hacienda de Cabañas,Rural,32.4695
"120180018","12","018","0018",Las Lajas,Rural,25.6928
"120180027","12","018","0027",San Francisco,Rural,3.9684
"120180065","12","018","0065",Colonia Dieciséis de Septiembre,Rural,4.1738
"120180008","12","018","0008",El Carrizo,Rural,14.2750
"120180017","12","018","0017",Islaltepec (Las Parotas),Rural,20.9235
"120180023","12","018","0023",Las Peñas,Rural,14.8491
"120180054","12","018","0054",Comunidad General Enrique Rodríguez [El Campamento],Rural,12.0743
"120180001","12","018","0001",Copala,Urbana,415.5368
"120180020","12","018","0020",Ojo de Agua (Las Salinas),Rural,72.8593
"120210015","12","021","0015",Cahuatitán,Rural,6.3683
"120210019","12","021","0019",Cerrito de Oro,Rural,9.4929
"120210023","12","021","0023",El Conchero,Rural,31.7524
"120210024","12","021","0024",Ejido Viejo,Rural,30.3481
"120210025","12","021","0025",El Embarcadero,Rural,23.6897
"120210042","12","021","0042",El Carrizal,Rural,56.5766
"120210053","12","021","0053",San Nicolás,Rural,14.4731
"120210063","12","021","0063",Las Tranquitas,Rural,5.2492
"120210066","12","021","0066",Yetla,Rural,21.6091
"120210073","12","021","0073",El Bordonal,Rural,13.1942
"120210124","12","021","0124",San Nicolás de las Playas,Rural,25.2596
"120210147","12","021","0147",Colonia Brasilia,Rural,8.2795
"120210205","12","021","0205",Kilómetro Diecisiete,Rural,22.6695
"120210223","12","021","0223",Barrio Nuevo,Rural,7.5492
"120210279","12","021","0279",Las Palmas [Unidad Habitacional],Rural,0.4578
"120210141","12","021","0141",Rancho el Santo,Rural,1.4445
"120210068","12","021","0068",Zapotillo,Rural,8.9059
"120210067","12","021","0067",El Zapote,Rural,20.1746
"120210038","12","021","0038",El Papayo,Rural,43.7174
"120210210","12","021","0210",Aserradero de Salinas,Rural,2.9149
"120210012","12","021","0012",El Bejuco,Rural,16.1447
"120210027","12","021","0027",El Espinalillo,Rural,16.5017
"120210020","12","021","0020",Los Cimientos,Rural,6.2252
"120210039","12","021","0039",Pénjamo,Rural,13.3479
"120210135","12","021","0135",Colonia Lázaro Cárdenas,Rural,22.9993
"120210009","12","021","0009",La Barra (La Barra de Coyuca),Rural,43.8078
"120210074","12","021","0074",El Camalote,Rural,4.0781
"120210112","12","021","0112",El Aguacate,Rural,2.7692
"120210123","12","021","0123",Colonia Luces en el Mar,Rural,76.6336
"120210041","12","021","0041",Playa Azul,Rural,11.1008
"120210035","12","021","0035",Los Mogotes,Rural,331.4305
"120210001","12","021","0001",Coyuca de Benítez,Urbana,340.7381
"120210008","12","021","0008",Bajos del Ejido,Urbana,202.8124
"120210159","12","021","0159",Colonia Aurelio V. Guinto (El Huamuchito),Rural,14.0633
"120210033","12","021","0033",Las Lomas,Rural,23.3518
"120210017","12","021","0017",El Cayaco,Rural,32.0595
"120230005","12","023","0005",Buenos Aires,Rural,10.4967
"120230031","12","023","0031",Tierra Colorada,Rural,51.2442
"120230028","12","023","0028",El Tamale,Rural,23.4006
"120230065","12","023","0065",El Vaivén,Rural,2.6768
"120230025","12","023","0025",Colonia San José,Rural,35.9671
"120250030","12","025","0030",San Antonio (El Crucero),Rural,7.6799
"120250012","12","025","0012",El Líbano,Rural,14.6421
"120250022","12","025","0022",San José las Palmas (San José),Rural,7.6224
"120250029","12","025","0029",Santa Clara,Rural,4.8853
"120300006","12","030","0006",Boca del Río,Rural,5.0727
"120300009","12","030","0009",Charco del Pozo,Rural,1.6672
"120300008","12","030","0008",Cuatro Bancos,Rural,7.0798
"120300004","12","030","0004",Las Ánimas,Rural,13.3675
"120300019","12","030","0019",Pico del Monte,Rural,3.4460
"120300010","12","030","0010",Chautengo,Rural,16.0746
"120380047","12","038","0047",Los Llanitos,Rural,14.6735
"120380077","12","038","0077",San Miguelito,Rural,31.2556
"120380208","12","038","0208",Los Reyes (Las Chiveras),Rural,34.8435
"120380358","12","038","0358",Colonia el Paraíso,Rural,12.3469
"120380424","12","038","0424",Fraccionamiento Ayocuán,Rural,3.3838
"120380432","12","038","0432",Fragata,Rural,6.9482
"120380005","12","038","0005",Los Almendros,Rural,36.1410
"120380012","12","038","0012",Barrio Nuevo,Rural,23.3356
"120380094","12","038","0094",El Zarco,Rural,20.8308
"120380364","12","038","0364",Playa Larga,Rural,8.8815
"120380209","12","038","0209",Buena Vista,Rural,20.3404
"120380354","12","038","0354",Ampliación las Chiveras,Rural,4.0373
"120380393","12","038","0393",Entronque a Ixtapa,Rural,5.2807
"120380067","12","038","0067",Playa Blanca,Rural,65.1617
"120380001","12","038","0001",Zihuatanejo,Urbana,1131.3301
"120380013","12","038","0013",San José Ixtapa (Barrio Viejo),Urbana,439.3367
"120380023","12","038","0023",El Coacoyul,Urbana,224.6721
"120380057","12","038","0057",Pantla,Urbana,223.9764
"120380124","12","038","0124",Ixtapa Zihuatanejo,Urbana,1180.1754
"120380192","12","038","0192",La Salitrera,Rural,23.0902
"120380206","12","038","0206",Colonia Aeropuerto,Rural,110.5022
"120380106","12","038","0106",Barbulillas,Rural,48.8067
"120380207","12","038","0207",Villa Hermosa (Las Pozas),Rural,73.3334
"120380434","12","038","0434",La Carrerita,Rural,2.1235
"120380337","12","038","0337",La Quebradora,Rural,12.4500
"120380191","12","038","0191",El Posquelite,Rural,21.1492
"120380002","12","038","0002",Los Achotes,Rural,45.2857
"120380397","12","038","0397",Colonia Tres de Diciembre,Rural,23.9617
"120380376","12","038","0376",Colonia Vista Mar,Rural,22.5597
"120480015","12","048","0015",Arroyo Seco,Rural,17.3432
"120480069","12","048","0069",Coyuquilla Sur (Coyuquilla Viejo),Rural,10.9943
"120480035","12","048","0035",El Cabritero de Domínguez (Cabritero),Rural,2.3697
"120480720","12","048","0720",Colonia los Llanitos,Rural,2.0905
"120480174","12","048","0174",Las Salinas (Salinas el Cuajo),Rural,3.9711
"120480393","12","048","0393",La Barrita (Playa la Barrita),Rural,3.1022
"120480170","12","048","0170",Río Chiquito,Rural,4.9821
"120480030","12","048","0030",Puente la Barrita,Rural,3.0307
"120480051","12","048","0051",El Cayacal,Rural,2.2487
"120480190","12","048","0190",La Soledad (Soledad de Maciel),Rural,2.4945
"120480309","12","048","0309",Puente del Tuzal,Rural,3.0477
"120480164","12","048","0164",Rancho Nuevo,Rural,4.7992
"120480001","12","048","0001",Petatlán,Urbana,948.0824
"120480220","12","048","0220",Barra de Potosí,Rural,35.4194
"120480098","12","048","0098",Juluchuca,Rural,16.7904
"120480068","12","048","0068",Coyuquilla Norte,Rural,77.1994
"120530024","12","053","0024",Chacalapa del Pacífico,Rural,12.3805
"120530026","12","053","0026",Estero Verde,Rural,16.8945
"120530030","12","053","0030",Las Lechugas,Rural,7.8224
"120530032","12","053","0032",Las Lomitas de Papagayo,Rural,5.3601
"120530053","12","053","0053",San José Guatemala,Rural,13.0997
"120530134","12","053","0134",Nuevo Tecomulapa,Rural,22.4190
"120530004","12","053","0004",Alto de Ventura,Rural,20.0283
"120530035","12","053","0035",Llano de la Puerta,Rural,32.7450
"120530016","12","053","0016",Caridad,Rural,6.6552
"120530045","12","053","0045",Palomar de las Flores,Rural,12.1777
"120530060","12","053","0060",Santo Domingo,Rural,9.7285
"120530065","12","053","0065",Tecomate Pesquería,Rural,14.7208
"120530076","12","053","0076",Amazquite,Rural,12.6428
"120570013","12","057","0013",Buena Vista de Juárez,Rural,3.1392
"120570076","12","057","0076",Rodecia,Rural,14.5929
"120570087","12","057","0087",Los Tarros,Rural,2.6261
"120570100","12","057","0100",La Zarza,Rural,3.3322
"120570213","12","057","0213",La Parada del Puerto Vicente Guerrero,Rural,7.9739
"120570678","12","057","0678",Playa Ojo de Agua,Rural,7.2013
"120570071","12","057","0071",Puerto Vicente Guerrero,Rural,19.9956
"120570117","12","057","0117",El Trapiche,Rural,8.7584
"120570046","12","057","0046",Los Laureles,Rural,5.5426
"120570023","12","057","0023",El Cayaquito,Rural,14.5529
"120570059","12","057","0059",Papanoa,Urbana,249.0614
"120570079","12","057","0079",San Luis de la Loma,Urbana,183.4377
"120570080","12","057","0080",San Luis San Pedro,Urbana,180.8705
"120570029","12","057","0029",Colonia Veinte de Noviembre (El Veinte),Rural,11.6152
"120570055","12","057","0055",Nuxco,Rural,31.9107
"120570104","12","057","0104",Carrizal Cinta Larga,Rural,37.6854
"120570073","12","057","0073",Rancho Alegre del Llano (El Llano),Rural,37.6779
"120570088","12","057","0088",Tenexpa,Rural,38.7587
"120570056","12","057","0056",El Ojo de Agua,Rural,10.6333
"120570027","12","057","0027",El Cobano,Rural,12.2819
"120570049","12","057","0049",Llanos de Navarrete,Rural,6.1421
"120570542","12","057","0542",Colonia Valente de la Cruz,Rural,2.4795
"120680039","12","068","0039",El Huaricho (Ciudad Insurgentes),Rural,17.5305
"120680043","12","068","0043",Lagunillas,Rural,47.1904
"120680076","12","068","0076",La Salada,Rural,0.7796
"120680081","12","068","0081",San Francisco,Rural,13.1628
"120680047","12","068","0047",Los Llanos de Temalhuacán (Los Llanos),Rural,22.0191
"120680133","12","068","0133",La Majahua,Rural,5.4008
"120680154","12","068","0154",Troncones (Emiliano Zapata),Rural,72.1256
"120680077","12","068","0077",La Saladita,Rural,2.5527
"120680096","12","068","0096",Surcua,Rural,32.6507
"120680190","12","068","0190",Las Tinajas,Rural,12.7107
"120680289","12","068","0289",La Pequeña Hinojosa,Rural,7.5095
"120680034","12","068","0034",Feliciano,Rural,15.2054
"120680131","12","068","0131",Las Lagunas,Rural,6.9272
"120680051","12","068","0051",El Naranjito,Rural,28.0117
"120680063","12","068","0063",Petacalco,Urbana,133.0303
"120680310","12","068","0310",Colonia Santa Fe (28 de Marzo),Rural,2.4236
"120680041","12","068","0041",Joluta,Rural,40.3831
"120770007","12","077","0007",La Ceniza (Loma de Romero),Rural,10.1973
"120770008","12","077","0008",El Polvorín,Rural,38.9542
"120770014","12","077","0014",La Guadalupe,Rural,10.2297
"120770030","12","077","0030",Rancho el Palmar (La Finca),Rural,5.0489
"120770023","12","077","0023",La Bocana,Rural,9.5800
"120770039","12","077","0039",El Zapote,Rural,5.7594
"120770044","12","077","0044",Brisas del Mar,Rural,3.4777
"120770045","12","077","0045",Colonia el Panteón,Rural,4.7094
"120770001","12","077","0001",Marquelia,Urbana,215.8456
"120770004","12","077","0004",Barra de Tecoanapa,Rural,44.0430
"120800040","12","080","0040",Vista Hermosa,Rural,2.8164
"120800028","12","080","0028",Los Callejones,Rural,15.7178
"120800037","12","080","0037",Rayito de Luna,Rural,8.0609
"140200121","14","020","0121",Maito,Rural,10.5519
"140200034","14","020","0034",Ipala,Rural,10.9972
"140200087","14","020","0087",Villa del Mar,Rural,28.7841
"140200079","14","020","0079",Aquiles Serdán,Rural,13.2506
"140220102","14","022","0102",San Ignacio de Loyola (Colonia San Ignacio),Rural,13.2464
"140220109","14","022","0109",Colonia Pinal Villa,Rural,19.4071
"140220133","14","022","0133",Los Ingenios,Rural,17.1652
"140220147","14","022","0147",Santa Fe,Rural,6.9882
